Order No,Company Name,Order Date,Year,Quarter,Product Name,Category Name,Price,Quantity,Total
10783,Hanari Carnes,1/18/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,10,125
10784,Magazzini Alimentari Riuniti,1/18/2019,2019,1,Mozzarella di Giovanni,Dairy Products,34.8,30,1044
10784,Magazzini Alimentari Riuniti,1/18/2019,2019,1,Inlagd Sill,Seafood,19,30,570
10784,Magazzini Alimentari Riuniti,1/18/2019,2019,1,Chartreuse verte,Beverages,18,2,36
10785,GROSELLA-Restaurante,1/18/2019,2019,1,Ikura,Seafood,31,10,310
10785,GROSELLA-Restaurante,1/18/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,10,77.5
10786,Queen Cozinha,1/19/2019,2019,1,Northwoods Cranberry Sauce,Condiments,40,30,1200
10786,Queen Cozinha,1/19/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,15,388.35
10786,Queen Cozinha,1/19/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,42,325.5
10787,La maison d'Asie,1/19/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,20,2475.8
10787,La maison d'Asie,1/19/2019,2019,1,Chang,Beverages,19,15,285
10788,QUICK-Stop,1/22/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,50,460
10788,QUICK-Stop,1/22/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,40,310
10789,Folies gourmandes,1/22/2019,2019,1,Carnarvon Tigers,Seafood,62.5,30,1875
10789,Folies gourmandes,1/22/2019,2019,1,Vegie-spread,Condiments,43.9,30,1317
10789,Folies gourmandes,1/22/2019,2019,1,Steeleye Stout,Beverages,18,15,270
10789,Folies gourmandes,1/22/2019,2019,1,Scottish Longbreads,Confections,12.5,18,225
10790,Gourmet Lanchonetes,1/22/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,20,760
10790,Gourmet Lanchonetes,1/22/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,3,90
10791,Frankenversand,1/23/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,14,1733.06
10791,Frankenversand,1/23/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,20,193
10792,Wolski  Zajazd,1/23/2019,2019,1,Chang,Beverages,19,10,190
10792,Wolski  Zajazd,1/23/2019,2019,1,Scottish Longbreads,Confections,12.5,15,187.5
10792,Wolski  Zajazd,1/23/2019,2019,1,Tourtière,Meat/Poultry,7.45,3,22.35
10793,Around the Horn,1/24/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,14,135.1
10793,Around the Horn,1/24/2019,2019,1,Filo Mix,Grains/Cereals,7,8,56
10794,Que Delícia,1/24/2019,2019,1,Tofu,Produce,23.25,15,348.75
10794,Que Delícia,1/24/2019,2019,1,Tourtière,Meat/Poultry,7.45,6,44.7
10795,Ernst Handel,1/24/2019,2019,1,Alice Mutton,Meat/Poultry,39,35,1365
10795,Ernst Handel,1/24/2019,2019,1,Pavlova,Confections,17.45,65,1134.25
10796,HILARIÓN-Abastos,1/25/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,35,1163.75
10796,HILARIÓN-Abastos,1/25/2019,2019,1,Gudbrandsdalsost,Dairy Products,36,24,864
10796,HILARIÓN-Abastos,1/25/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,21,655.83
10796,HILARIÓN-Abastos,1/25/2019,2019,1,Gula Malacca,Condiments,19.45,10,194.5
10797,Drachenblut Delikatessen,1/25/2019,2019,1,Queso Cabrales,Dairy Products,21,20,420
10798,Island Trading,1/26/2019,2019,1,Mozzarella di Giovanni,Dairy Products,34.8,10,348
10798,Island Trading,1/26/2019,2019,1,Tarte au sucre,Confections,49.3,2,98.6
10799,Königlich Essen,1/26/2019,2019,1,Raclette Courdavault,Dairy Products,55,25,1375
10799,Königlich Essen,1/26/2019,2019,1,Konbu,Seafood,6,20,120
10799,Königlich Essen,1/26/2019,2019,1,Guaraná Fantástica,Beverages,4.5,20,90
10800,Seven Seas Imports,1/26/2019,2019,1,Queso Cabrales,Dairy Products,21,50,1050
10800,Seven Seas Imports,1/26/2019,2019,1,Manjimup Dried Apples,Produce,53,10,530
10800,Seven Seas Imports,1/26/2019,2019,1,Tourtière,Meat/Poultry,7.45,7,52.15
10801,Bólido Comidas preparadas,1/29/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,20,2475.8
10801,Bólido Comidas preparadas,1/29/2019,2019,1,Alice Mutton,Meat/Poultry,39,40,1560
10802,Simons bistro,1/29/2019,2019,1,Manjimup Dried Apples,Produce,53,30,1590
10802,Simons bistro,1/29/2019,2019,1,Pâté chinois,Meat/Poultry,24,60,1440
10802,Simons bistro,1/29/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,25,647.25
10802,Simons bistro,1/29/2019,2019,1,Tarte au sucre,Confections,49.3,5,246.5
10803,Wellington Importadora,1/30/2019,2019,1,Raclette Courdavault,Dairy Products,55,15,825
10803,Wellington Importadora,1/30/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,24,220.8
10803,Wellington Importadora,1/30/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,15,210
10804,Seven Seas Imports,1/30/2019,2019,1,Ikura,Seafood,31,36,1116
10804,Seven Seas Imports,1/30/2019,2019,1,Rössle Sauerkraut,Produce,45.6,24,1094.4
10804,Seven Seas Imports,1/30/2019,2019,1,Maxilaku,Confections,20,4,80
10805,The Big Cheese,1/30/2019,2019,1,Côte de Blaye,Beverages,263.5,10,2635
10805,The Big Cheese,1/30/2019,2019,1,Sasquatch Ale,Beverages,14,10,140
10806,Victuailles en stock,1/31/2019,2019,1,Chang,Beverages,19,20,380
10806,Victuailles en stock,1/31/2019,2019,1,Longlife Tofu,Produce,10,15,150
10806,Victuailles en stock,1/31/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,2,42.1
10807,Franchi S.p.A.,1/31/2019,2019,1,Boston Crab Meat,Seafood,18.4,1,18.4
10808,Old World Delicatessen,2/1/2019,2019,1,Lakkalikööri,Beverages,18,50,900
10808,Old World Delicatessen,2/1/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,20,760
10809,Wellington Importadora,2/1/2019,2019,1,Filo Mix,Grains/Cereals,7,20,140
10810,Laughing Bacchus Wine Cellars,2/1/2019,2019,1,Outback Lager,Beverages,15,5,75
10810,Laughing Bacchus Wine Cellars,2/1/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,5,70
10810,Laughing Bacchus Wine Cellars,2/1/2019,2019,1,Konbu,Seafood,6,7,42
10811,LINO-Delicateses,2/2/2019,2019,1,Boston Crab Meat,Seafood,18.4,30,552
10811,LINO-Delicateses,2/2/2019,2019,1,Tunnbröd,Grains/Cereals,9,18,162
10811,LINO-Delicateses,2/2/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,15,138
10812,Reggiani Caseifici,2/2/2019,2019,1,Mozzarella di Giovanni,Dairy Products,34.8,40,1392
10812,Reggiani Caseifici,2/2/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,20,260
10812,Reggiani Caseifici,2/2/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,16,200
10813,Ricardo Adocicados,2/5/2019,2019,1,Spegesild,Seafood,12,35,420
10813,Ricardo Adocicados,2/5/2019,2019,1,Chang,Beverages,19,12,228
10814,Victuailles en stock,2/5/2019,2019,1,Ipoh Coffee,Beverages,46,20,920
10814,Victuailles en stock,2/5/2019,2019,1,Sirop d'érable,Condiments,28.5,30,855
10814,Victuailles en stock,2/5/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,20,193
10814,Victuailles en stock,2/5/2019,2019,1,Chocolade,Confections,12.75,8,102
10815,Save-a-lot Markets,2/5/2019,2019,1,Geitost,Dairy Products,2.5,16,40
10816,Great Lakes Food Market,2/6/2019,2019,1,Côte de Blaye,Beverages,263.5,30,7905
10816,Great Lakes Food Market,2/6/2019,2019,1,Tarte au sucre,Confections,49.3,20,986
10817,Königlich Essen,2/6/2019,2019,1,Côte de Blaye,Beverages,263.5,30,7905
10817,Königlich Essen,2/6/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,40,1249.2
10817,Königlich Essen,2/6/2019,2019,1,Tarte au sucre,Confections,49.3,25,1232.5
10817,Königlich Essen,2/6/2019,2019,1,Boston Crab Meat,Seafood,18.4,60,1104
10818,Magazzini Alimentari Riuniti,2/7/2019,2019,1,Mascarpone Fabioli,Dairy Products,32,20,640
10818,Magazzini Alimentari Riuniti,2/7/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,20,193
10819,Cactus Comidas para llevar,2/7/2019,2019,1,Ipoh Coffee,Beverages,46,7,322
10819,Cactus Comidas para llevar,2/7/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,20,155
10820,Rattlesnake Canyon Grocery,2/7/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,30,1140
10821,Split Rail Beer & Ale,2/8/2019,2019,1,Steeleye Stout,Beverages,18,20,360
10821,Split Rail Beer & Ale,2/8/2019,2019,1,Manjimup Dried Apples,Produce,53,6,318
10822,Trail's Head Gourmet Provisioners,2/8/2019,2019,1,Tarte au sucre,Confections,49.3,3,147.9
10822,Trail's Head Gourmet Provisioners,2/8/2019,2019,1,Outback Lager,Beverages,15,6,90
10823,LILA-Supermercado,2/9/2019,2019,1,Raclette Courdavault,Dairy Products,55,40,2200
10823,LILA-Supermercado,2/9/2019,2019,1,Queso Cabrales,Dairy Products,21,20,420
10823,LILA-Supermercado,2/9/2019,2019,1,Ravioli Angelo,Grains/Cereals,19.5,15,292.5
10823,LILA-Supermercado,2/9/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,15,195
10824,Folk och fä HB,2/9/2019,2019,1,Outback Lager,Beverages,15,9,135
10824,Folk och fä HB,2/9/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,12,115.8
10825,Drachenblut Delikatessen,2/9/2019,2019,1,Perth Pasties,Meat/Poultry,32.8,20,656
10825,Drachenblut Delikatessen,2/9/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,12,374.76
10826,Blondel père et fils,2/12/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,35,437.5
10826,Blondel père et fils,2/12/2019,2019,1,Ravioli Angelo,Grains/Cereals,19.5,15,292.5
10827,Bon app',2/12/2019,2019,1,Ikura,Seafood,31,15,465
10827,Bon app',2/12/2019,2019,1,Chartreuse verte,Beverages,18,21,378
10828,Rancho grande,2/13/2019,2019,1,Côte de Blaye,Beverages,263.5,2,527
10828,Rancho grande,2/13/2019,2019,1,Sir Rodney's Marmalade,Confections,81,5,405
10829,Island Trading,2/13/2019,2019,1,Northwoods Cranberry Sauce,Condiments,40,20,800
10829,Island Trading,2/13/2019,2019,1,Camembert Pierrot,Dairy Products,34,21,714
10829,Island Trading,2/13/2019,2019,1,Chang,Beverages,19,10,190
10829,Island Trading,2/13/2019,2019,1,Konbu,Seafood,6,10,60
10830,Tradição Hipermercados,2/13/2019,2019,1,Camembert Pierrot,Dairy Products,34,30,1020
10830,Tradição Hipermercados,2/13/2019,2019,1,Chartreuse verte,Beverages,18,28,504
10830,Tradição Hipermercados,2/13/2019,2019,1,Scottish Longbreads,Confections,12.5,24,300
10830,Tradição Hipermercados,2/13/2019,2019,1,Grandma's Boysenberry Spread,Condiments,25,6,150
10831,Santé Gourmet,2/14/2019,2019,1,Côte de Blaye,Beverages,263.5,8,2108
10831,Santé Gourmet,2/14/2019,2019,1,Ipoh Coffee,Beverages,46,9,414
10831,Santé Gourmet,2/14/2019,2019,1,Steeleye Stout,Beverages,18,8,144
10831,Santé Gourmet,2/14/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,2,18.4
10832,La maison d'Asie,2/14/2019,2019,1,Gula Malacca,Condiments,19.45,16,311.2
10832,La maison d'Asie,2/14/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,10,140
10832,La maison d'Asie,2/14/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,3,99.75
10832,La maison d'Asie,2/14/2019,2019,1,Konbu,Seafood,6,3,18
10833,Ottilies Käseladen,2/15/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,20,600
10833,Ottilies Käseladen,2/15/2019,2019,1,Perth Pasties,Meat/Poultry,32.8,9,295.2
10833,Ottilies Käseladen,2/15/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,9,112.5
10834,Tradição Hipermercados,2/15/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,8,990.32
10834,Tradição Hipermercados,2/15/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,20,517.8
10835,Alfreds Futterkiste,2/15/2019,2019,1,Raclette Courdavault,Dairy Products,55,15,825
10835,Alfreds Futterkiste,2/15/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,2,26
10836,Ernst Handel,2/16/2019,2019,1,Camembert Pierrot,Dairy Products,34,60,2040
10836,Ernst Handel,2/16/2019,2019,1,Gustaf's Knäckebröd,Grains/Cereals,21,52,1092
10836,Ernst Handel,2/16/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,30,997.5
10836,Ernst Handel,2/16/2019,2019,1,Ravioli Angelo,Grains/Cereals,19.5,24,468
10836,Ernst Handel,2/16/2019,2019,1,Steeleye Stout,Beverages,18,6,108
10837,Berglunds snabbköp,2/16/2019,2019,1,Boston Crab Meat,Seafood,18.4,25,460
10837,Berglunds snabbköp,2/16/2019,2019,1,Zaanse koeken,Confections,9.5,40,380
10837,Berglunds snabbköp,2/16/2019,2019,1,Lakkalikööri,Beverages,18,21,378
10837,Berglunds snabbköp,2/16/2019,2019,1,Konbu,Seafood,6,6,36
10838,LINO-Delicateses,2/19/2019,2019,1,Carnarvon Tigers,Seafood,62.5,25,1562.5
10838,LINO-Delicateses,2/19/2019,2019,1,Inlagd Sill,Seafood,19,50,950
10838,LINO-Delicateses,2/19/2019,2019,1,Chai,Beverages,18,4,72
10839,Tradição Hipermercados,2/19/2019,2019,1,Mozzarella di Giovanni,Dairy Products,34.8,15,522
10839,Tradição Hipermercados,2/19/2019,2019,1,Escargots de Bourgogne,Seafood,13.25,30,397.5
10840,LINO-Delicateses,2/19/2019,2019,1,Chartreuse verte,Beverages,18,10,180
10840,LINO-Delicateses,2/19/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,6,84
10841,Suprêmes délices,2/20/2019,2019,1,Raclette Courdavault,Dairy Products,55,50,2750
10841,Suprêmes délices,2/20/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,30,1140
10841,Suprêmes délices,2/20/2019,2019,1,Ikura,Seafood,31,16,496
10841,Suprêmes délices,2/20/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,15,195
10842,Tortuga Restaurante,2/20/2019,2019,1,Queso Cabrales,Dairy Products,21,15,315
10842,Tortuga Restaurante,2/20/2019,2019,1,Scottish Longbreads,Confections,12.5,20,250
10842,Tortuga Restaurante,2/20/2019,2019,1,Ipoh Coffee,Beverages,46,5,230
10842,Tortuga Restaurante,2/20/2019,2019,1,Outback Lager,Beverages,15,12,180
10843,Victuailles en stock,2/21/2019,2019,1,Manjimup Dried Apples,Produce,53,4,212
10844,Piccolo und mehr,2/21/2019,2019,1,Gustaf's Knäckebröd,Grains/Cereals,21,35,735
10845,QUICK-Stop,2/21/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,48,1596
10845,QUICK-Stop,2/21/2019,2019,1,Escargots de Bourgogne,Seafood,13.25,60,795
10845,QUICK-Stop,2/21/2019,2019,1,Tunnbröd,Grains/Cereals,9,70,630
10845,QUICK-Stop,2/21/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,42,588
10845,QUICK-Stop,2/21/2019,2019,1,Steeleye Stout,Beverages,18,25,450
10846,Suprêmes délices,2/22/2019,2019,1,Chef Anton's Cajun Seasoning,Condiments,22,21,462
10846,Suprêmes délices,2/22/2019,2019,1,Outback Lager,Beverages,15,30,450
10846,Suprêmes délices,2/22/2019,2019,1,Longlife Tofu,Produce,10,20,200
10847,Save-a-lot Markets,2/22/2019,2019,1,Gravad lax,Seafood,26,60,1560
10847,Save-a-lot Markets,2/22/2019,2019,1,Camembert Pierrot,Dairy Products,34,45,1530
10847,Save-a-lot Markets,2/22/2019,2019,1,Chai,Beverages,18,80,1440
10847,Save-a-lot Markets,2/22/2019,2019,1,Fløtemysost,Dairy Products,21.5,55,1182.5
10847,Save-a-lot Markets,2/22/2019,2019,1,Røgede sild,Seafood,9.5,36,342
10847,Save-a-lot Markets,2/22/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,12,110.4
10848,Consolidated Holdings,2/23/2019,2019,1,Chef Anton's Gumbo Mix,Condiments,21.35,30,640.5
10848,Consolidated Holdings,2/23/2019,2019,1,Mishi Kobe Niku,Meat/Poultry,97,3,291
10849,Königlich Essen,2/23/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,18,562.14
10849,Königlich Essen,2/23/2019,2019,1,Aniseed Syrup,Condiments,10,49,490
10850,Victuailles en stock,2/23/2019,2019,1,Outback Lager,Beverages,15,30,450
10850,Victuailles en stock,2/23/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,20,280
10850,Victuailles en stock,2/23/2019,2019,1,Geitost,Dairy Products,2.5,4,10
10851,Ricardo Adocicados,2/26/2019,2019,1,Raclette Courdavault,Dairy Products,55,42,2310
10851,Ricardo Adocicados,2/26/2019,2019,1,Ravioli Angelo,Grains/Cereals,19.5,10,195
10851,Ricardo Adocicados,2/26/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,10,140
10851,Ricardo Adocicados,2/26/2019,2019,1,Chang,Beverages,19,5,95
10852,Rattlesnake Canyon Grocery,2/26/2019,2019,1,Tarte au sucre,Confections,49.3,50,2465
10852,Rattlesnake Canyon Grocery,2/26/2019,2019,1,Chang,Beverages,19,15,285
10852,Rattlesnake Canyon Grocery,2/26/2019,2019,1,Alice Mutton,Meat/Poultry,39,6,234
10853,Blauer See Delikatessen,2/27/2019,2019,1,Carnarvon Tigers,Seafood,62.5,10,625
10854,Ernst Handel,2/27/2019,2019,1,Ikura,Seafood,31,100,3100
10854,Ernst Handel,2/27/2019,2019,1,Konbu,Seafood,6,65,390
10855,Old World Delicatessen,2/27/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,24,912
10855,Old World Delicatessen,2/27/2019,2019,1,Pavlova,Confections,17.45,50,872.5
10855,Old World Delicatessen,2/27/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,15,315.75
10855,Old World Delicatessen,2/27/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,14,175
10856,Antonio Moreno Taquería,2/28/2019,2019,1,Chang,Beverages,19,20,380
10856,Antonio Moreno Taquería,2/28/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,280
10857,Berglunds snabbköp,2/28/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,10,1237.9
10857,Berglunds snabbköp,2/28/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,35,1093.05
10857,Berglunds snabbköp,2/28/2019,2019,1,Aniseed Syrup,Condiments,10,30,300
10858,La corne d'abondance,3/2/2019,2019,1,Schoggi Schokolade,Confections,43.9,10,439
10858,La corne d'abondance,3/1/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,5,150
10858,La corne d'abondance,3/3/2019,2019,1,Outback Lager,Beverages,15,4,60
10859,Frankenversand,3/6/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,30,997.5
10859,Frankenversand,3/5/2019,2019,1,Tourtière,Meat/Poultry,7.45,35,260.75
10859,Frankenversand,3/4/2019,2019,1,Guaraná Fantástica,Beverages,4.5,40,180
10860,France restauration,3/8/2019,2019,1,Lakkalikööri,Beverages,18,20,360
10860,France restauration,3/7/2019,2019,1,Manjimup Dried Apples,Produce,53,3,159
10861,White Clover Markets,3/1/2019,2019,1,Alice Mutton,Meat/Poultry,39,42,1638
10861,White Clover Markets,3/1/2019,2019,1,Carnarvon Tigers,Seafood,62.5,20,1250
10861,White Clover Markets,3/1/2019,2019,1,Sir Rodney's Scones,Confections,10,40,400
10861,White Clover Markets,3/1/2019,2019,1,Tarte au sucre,Confections,49.3,3,147.9
10861,White Clover Markets,3/1/2019,2019,1,Geitost,Dairy Products,2.5,35,87.5
10862,Lehmanns Marktstand,3/1/2019,2019,1,Queso Cabrales,Dairy Products,21,25,525
10862,Lehmanns Marktstand,3/1/2019,2019,1,Filo Mix,Grains/Cereals,7,8,56
10863,HILARIÓN-Abastos,3/4/2019,2019,1,Chai,Beverages,18,20,360
10863,HILARIÓN-Abastos,3/4/2019,2019,1,Escargots de Bourgogne,Seafood,13.25,12,159
10864,Around the Horn,3/4/2019,2019,1,Laughing Lumberjack Lager,Beverages,14,15,210
10864,Around the Horn,3/4/2019,2019,1,Steeleye Stout,Beverages,18,4,72
10865,QUICK-Stop,3/4/2019,2019,1,Côte de Blaye,Beverages,263.5,60,15810
10865,QUICK-Stop,3/4/2019,2019,1,Chartreuse verte,Beverages,18,80,1440
10866,Berglunds snabbköp,3/5/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,40,1035.6
10866,Berglunds snabbköp,3/5/2019,2019,1,Chang,Beverages,19,21,399
10866,Berglunds snabbköp,3/5/2019,2019,1,Guaraná Fantástica,Beverages,4.5,6,27
10867,Lonesome Pine Restaurant,3/5/2019,2019,1,Perth Pasties,Meat/Poultry,32.8,3,98.4
10868,Queen Cozinha,3/6/2019,2019,1,Maxilaku,Confections,20,42,840
10868,Queen Cozinha,3/6/2019,2019,1,Gumbär Gummibärchen,Confections,31.23,20,624.6
10868,Queen Cozinha,3/6/2019,2019,1,Steeleye Stout,Beverages,18,30,540
10869,Seven Seas Imports,3/6/2019,2019,1,Chai,Beverages,18,40,720
10869,Seven Seas Imports,3/6/2019,2019,1,Tunnbröd,Grains/Cereals,9,50,450
10869,Seven Seas Imports,3/6/2019,2019,1,Scottish Longbreads,Confections,12.5,20,250
10869,Seven Seas Imports,3/6/2019,2019,1,Queso Cabrales,Dairy Products,21,10,210
10870,Wolski  Zajazd,3/6/2019,2019,1,Manjimup Dried Apples,Produce,53,2,106
10870,Wolski  Zajazd,3/6/2019,2019,1,Steeleye Stout,Beverages,18,3,54
10871,Bon app',3/7/2019,2019,1,Grandma's Boysenberry Spread,Condiments,25,50,1250
10871,Bon app',3/7/2019,2019,1,Alice Mutton,Meat/Poultry,39,16,624
10871,Bon app',3/7/2019,2019,1,Pavlova,Confections,17.45,12,209.4
10872,Godos Cocina Típica,3/7/2019,2019,1,Tarte au sucre,Confections,49.3,20,986
10872,Godos Cocina Típica,3/7/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,15,498.75
10872,Godos Cocina Típica,3/7/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,21,442.05
10872,Godos Cocina Típica,3/7/2019,2019,1,Pâté chinois,Meat/Poultry,24,10,240
10873,Wilman Kala,3/8/2019,2019,1,Sir Rodney's Scones,Confections,10,20,200
10873,Wilman Kala,3/8/2019,2019,1,Rössle Sauerkraut,Produce,45.6,3,136.8
10874,Godos Cocina Típica,3/8/2019,2019,1,Ikura,Seafood,31,10,310
10875,Berglunds snabbköp,3/8/2019,2019,1,Maxilaku,Confections,20,15,300
10875,Berglunds snabbköp,3/8/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,25,230
10875,Berglunds snabbköp,3/8/2019,2019,1,Zaanse koeken,Confections,9.5,21,199.5
10876,Bon app',3/11/2019,2019,1,Wimmers gute Semmelknödel,Grains/Cereals,33.25,20,665
10876,Bon app',3/11/2019,2019,1,Spegesild,Seafood,12,21,252
10877,Ricardo Adocicados,3/11/2019,2019,1,Carnarvon Tigers,Seafood,62.5,25,1562.5
10877,Ricardo Adocicados,3/11/2019,2019,1,Pavlova,Confections,17.45,30,523.5
10878,QUICK-Stop,3/12/2019,2019,1,Sir Rodney's Marmalade,Confections,81,20,1620
10879,Wilman Kala,3/12/2019,2019,1,Boston Crab Meat,Seafood,18.4,12,220.8
10879,Wilman Kala,3/12/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,10,210.5
10879,Wilman Kala,3/12/2019,2019,1,Lakkalikööri,Beverages,18,10,180
10880,Folk och fä HB,3/12/2019,2019,1,Sirop d'érable,Condiments,28.5,30,855
10880,Folk och fä HB,3/12/2019,2019,1,Outback Lager,Beverages,15,50,750
10880,Folk och fä HB,3/12/2019,2019,1,Tunnbröd,Grains/Cereals,9,30,270
10881,Cactus Comidas para llevar,3/13/2019,2019,1,Röd Kaviar,Seafood,15,10,150
10882,Save-a-lot Markets,3/13/2019,2019,1,Maxilaku,Confections,20,20,400
10882,Save-a-lot Markets,3/13/2019,2019,1,Singaporean Hokkien Fried Mee,Grains/Cereals,14,25,350
10882,Save-a-lot Markets,3/13/2019,2019,1,Tourtière,Meat/Poultry,7.45,32,238.4
10883,Lonesome Pine Restaurant,3/14/2019,2019,1,Guaraná Fantástica,Beverages,4.5,8,36
10884,Let's Stop N Shop,3/14/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,21,798
10884,Let's Stop N Shop,3/14/2019,2019,1,Sir Rodney's Scones,Confections,10,40,400
10884,Let's Stop N Shop,3/14/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,12,252.6
10885,Suprêmes délices,3/14/2019,2019,1,Outback Lager,Beverages,15,30,450
10885,Suprêmes délices,3/14/2019,2019,1,Chang,Beverages,19,20,380
10885,Suprêmes délices,3/14/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,25,325
10885,Suprêmes délices,3/14/2019,2019,1,Guaraná Fantástica,Beverages,4.5,12,54
10886,Hanari Carnes,3/15/2019,2019,1,Ikura,Seafood,31,70,2170
10886,Hanari Carnes,3/15/2019,2019,1,Original Frankfurter grüne Soße,Condiments,13,40,520
10886,Hanari Carnes,3/15/2019,2019,1,Gorgonzola Telino,Dairy Products,12.5,35,437.5
10887,Galería del gastrónomo,3/15/2019,2019,1,NuNuCa Nuß-Nougat-Creme,Confections,14,5,70
10888,Godos Cocina Típica,3/18/2019,2019,1,Chang,Beverages,19,20,380
10888,Godos Cocina Típica,3/18/2019,2019,1,Scottish Longbreads,Confections,12.5,18,225
10889,Rattlesnake Canyon Grocery,3/18/2019,2019,1,Côte de Blaye,Beverages,263.5,40,10540
10889,Rattlesnake Canyon Grocery,3/18/2019,2019,1,Queso Cabrales,Dairy Products,21,40,840
10890,Du monde entier,3/18/2019,2019,1,Alice Mutton,Meat/Poultry,39,15,585
10890,Du monde entier,3/18/2019,2019,1,Sasquatch Ale,Beverages,14,10,140
10890,Du monde entier,3/18/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,14,135.1
10891,Lehmanns Marktstand,3/19/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,15,388.35
10892,Maison Dewey,3/19/2019,2019,1,Raclette Courdavault,Dairy Products,55,40,2200
10893,Königlich Essen,3/20/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,24,2970.96
10893,Königlich Essen,3/20/2019,2019,1,Northwoods Cranberry Sauce,Condiments,40,30,1200
10893,Königlich Essen,3/20/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,35,906.15
10893,Königlich Essen,3/20/2019,2019,1,Inlagd Sill,Seafood,19,20,380
